"api_path","_time","avg_sec_raw","p95_sec_raw","p99_sec_raw","avg_sec","current_p95_sec",latestTime,"p95_sec","p99_sec","perf_band"
"/updateAgreement","2025-11-17T08:00:00.000-0600","7.96","7.9600","7.9600","8.0","15.4",1764105300,"8.0","8.0",slow
"/updateAgreement","2025-11-17T11:10:00.000-0600","6.456","6.4560","6.4560","6.5","15.4",1764105300,"6.5","6.5",slow
"/updateAgreement","2025-11-17T14:05:00.000-0600","3.442","3.4420","3.4420","3.4","15.4",1764105300,"3.4","3.4",slow
"/updateAgreement","2025-11-17T14:50:00.000-0600","4.575","4.5750","4.5750","4.6","15.4",1764105300,"4.6","4.6",slow
"/updateAgreement","2025-11-18T08:25:00.000-0600","4.019","4.0190","4.0190","4.0","15.4",1764105300,"4.0","4.0",slow
"/updateAgreement","2025-11-18T08:30:00.000-0600","15.146333333333333","15.162","15.163","15.1","15.4",1764105300,"15.2","15.2",slow
"/updateAgreement","2025-11-18T09:25:00.000-0600","15.671","15.671","15.671","15.7","15.4",1764105300,"15.7","15.7",slow
"/updateAgreement","2025-11-18T12:45:00.000-0600","6.305","6.3050","6.3050","6.3","15.4",1764105300,"6.3","6.3",slow
"/updateAgreement","2025-11-18T12:50:00.000-0600","3.0045","4.0643","4.1585","3.0","15.4",1764105300,"4.1","4.2",slow
"/updateAgreement","2025-11-18T13:15:00.000-0600","5.71","5.7100","5.7100","5.7","15.4",1764105300,"5.7","5.7",slow
"/updateAgreement","2025-11-18T14:45:00.000-0600","4.165","4.1650","4.1650","4.2","15.4",1764105300,"4.2","4.2",slow
"/updateAgreement","2025-11-18T17:15:00.000-0600","6.239","6.2390","6.2390","6.2","15.4",1764105300,"6.2","6.2",slow
"/updateAgreement","2025-11-18T17:20:00.000-0600","3.446","3.4460","3.4460","3.4","15.4",1764105300,"3.4","3.4",slow
"/updateAgreement","2025-11-19T09:30:00.000-0600","6.711","6.7110","6.7110","6.7","15.4",1764105300,"6.7","6.7",slow
"/updateAgreement","2025-11-19T10:45:00.000-0600","2.182","2.1820","2.1820","2.2","15.4",1764105300,"2.2","2.2",slow
"/updateAgreement","2025-11-19T10:50:00.000-0600","2.887","2.8870","2.8870","2.9","15.4",1764105300,"2.9","2.9",slow
"/updateAgreement","2025-11-19T11:30:00.000-0600","5.747","5.7470","5.7470","5.7","15.4",1764105300,"5.7","5.7",slow
"/updateAgreement","2025-11-19T11:45:00.000-0600","15.648","15.648","15.648","15.6","15.4",1764105300,"15.6","15.6",slow
"/updateAgreement","2025-11-19T12:10:00.000-0600","4.404","6.3588","6.5326","4.4","15.4",1764105300,"6.4","6.5",slow
"/updateAgreement","2025-11-19T12:15:00.000-0600","5.91","5.9100","5.9100","5.9","15.4",1764105300,"5.9","5.9",slow
"/updateAgreement","2025-11-19T12:45:00.000-0600","6.045","6.0450","6.0450","6.0","15.4",1764105300,"6.0","6.0",slow
"/updateAgreement","2025-11-19T12:50:00.000-0600","16.116","16.116","16.116","16.1","15.4",1764105300,"16.1","16.1",slow
"/updateAgreement","2025-11-19T13:30:00.000-0600","15.496","15.496","15.496","15.5","15.4",1764105300,"15.5","15.5",slow
"/updateAgreement","2025-11-19T14:30:00.000-0600","3.865","3.8650","3.8650","3.9","15.4",1764105300,"3.9","3.9",slow
"/updateAgreement","2025-11-19T15:10:00.000-0600","5.964","5.9640","5.9640","6.0","15.4",1764105300,"6.0","6.0",slow
"/updateAgreement","2025-11-19T15:25:00.000-0600","6.425","6.4250","6.4250","6.4","15.4",1764105300,"6.4","6.4",slow
"/updateAgreement","2025-11-19T15:55:00.000-0600","5.923","5.9230","5.9230","5.9","15.4",1764105300,"5.9","5.9",slow
"/updateAgreement","2025-11-19T17:00:00.000-0600","15.347","15.347","15.347","15.3","15.4",1764105300,"15.3","15.3",slow
"/updateAgreement","2025-11-20T09:00:00.000-0600","15.357","15.357","15.357","15.4","15.4",1764105300,"15.4","15.4",slow
"/updateAgreement","2025-11-20T10:15:00.000-0600","6.965","6.9650","6.9650","7.0","15.4",1764105300,"7.0","7.0",slow
"/updateAgreement","2025-11-20T10:20:00.000-0600","2.405","2.4050","2.4050","2.4","15.4",1764105300,"2.4","2.4",slow
"/updateAgreement","2025-11-20T10:50:00.000-0600","15.315","15.315","15.315","15.3","15.4",1764105300,"15.3","15.3",slow
"/updateAgreement","2025-11-20T11:15:00.000-0600","8.735999999999999","11.9530","12.3250","8.7","15.4",1764105300,"12.0","12.3",slow
"/updateAgreement","2025-11-20T11:20:00.000-0600","2.6715","2.8385","2.8533","2.7","15.4",1764105300,"2.8","2.9",slow
"/updateAgreement","2025-11-20T13:05:00.000-0600","15.444","15.444","15.444","15.4","15.4",1764105300,"15.4","15.4",slow
"/updateAgreement","2025-11-21T09:10:00.000-0600","6.19","6.1900","6.1900","6.2","15.4",1764105300,"6.2","6.2",slow
"/updateAgreement","2025-11-21T11:25:00.000-0600","6.187","6.1870","6.1870","6.2","15.4",1764105300,"6.2","6.2",slow
"/updateAgreement","2025-11-21T12:25:00.000-0600","15.025","15.025","15.025","15.0","15.4",1764105300,"15.0","15.0",slow
"/updateAgreement","2025-11-21T13:05:00.000-0600","18.032","18.032","18.032","18.0","15.4",1764105300,"18.0","18.0",slow
"/updateAgreement","2025-11-21T13:10:00.000-0600","5.207","5.2070","5.2070","5.2","15.4",1764105300,"5.2","5.2",slow
"/updateAgreement","2025-11-21T13:15:00.000-0600","2.837","2.8370","2.8370","2.8","15.4",1764105300,"2.8","2.8",slow
"/updateAgreement","2025-11-21T13:20:00.000-0600","16.249","16.249","16.249","16.2","15.4",1764105300,"16.2","16.2",slow
"/updateAgreement","2025-11-21T13:30:00.000-0600","4.348","4.3480","4.3480","4.3","15.4",1764105300,"4.3","4.3",slow
"/updateAgreement","2025-11-21T14:20:00.000-0600","9.7075","12.8346","13.1125","9.7","15.4",1764105300,"12.8","13.1",slow
"/updateAgreement","2025-11-21T14:25:00.000-0600","2.624","3.1289","3.1738","2.6","15.4",1764105300,"3.1","3.2",slow
"/updateAgreement","2025-11-21T14:35:00.000-0600","12.558","12.558","12.558","12.6","15.4",1764105300,"12.6","12.6",slow
"/updateAgreement","2025-11-21T14:40:00.000-0600","8.8605","11.1947","11.4021","8.9","15.4",1764105300,"11.2","11.4",slow
"/updateAgreement","2025-11-23T10:30:00.000-0600","7.795","8.0929","8.1194","7.8","15.4",1764105300,"8.1","8.1",slow
"/updateAgreement","2025-11-25T15:15:00.000-0600","15.396","15.396","15.396","15.4","15.4",1764105300,"15.4","15.4",slow
"/getagreementsbyssn","2025-11-17T08:00:00.000-0600","3.2495000000000003","3.4624","3.4813","3.2","8.9",1764105300,"3.5","3.5",slow
"/getagreementsbyssn","2025-11-17T10:50:00.000-0600","5.835","6.0294","6.0467","5.8","8.9",1764105300,"6.0","6.0",slow
"/getagreementsbyssn","2025-11-17T11:00:00.000-0600","1.7054999999999998","2.6128","2.6978","1.7","8.9",1764105300,"2.6","2.7",slow
"/getagreementsbyssn","2025-11-17T11:10:00.000-0600","5.4605","5.6887","5.7089","5.5","8.9",1764105300,"5.7","5.7",slow
"/getagreementsbyssn","2025-11-17T11:40:00.000-0600","3.6799999999999997","4.0085","4.0377","3.7","8.9",1764105300,"4.0","4.0",slow
"/getagreementsbyssn","2025-11-17T14:00:00.000-0600","6.406000000000001","6.6733","6.6971","6.4","8.9",1764105300,"6.7","6.7",slow
"/getagreementsbyssn","2025-11-17T14:05:00.000-0600","3.576","3.8406","3.8641","3.6","8.9",1764105300,"3.8","3.9",slow
"/getagreementsbyssn","2025-11-17T14:50:00.000-0600","2.492","2.7530","2.7762","2.5","8.9",1764105300,"2.8","2.8",slow
"/getagreementsbyssn","2025-11-18T08:10:00.000-0600","4.545699999999999","16.86035","20.61767","4.5","8.9",1764105300,"16.9","20.6",slow
"/getagreementsbyssn","2025-11-18T08:15:00.000-0600","10.91175","21.1105","22.4053","10.9","8.9",1764105300,"21.1","22.4",slow
"/getagreementsbyssn","2025-11-18T08:20:00.000-0600","2.7199999999999998","2.9180","2.9356","2.7","8.9",1764105300,"2.9","2.9",slow
"/getagreementsbyssn","2025-11-18T08:30:00.000-0600","3.7889999999999997","4.1130","4.1418","3.8","8.9",1764105300,"4.1","4.1",slow
"/getagreementsbyssn","2025-11-18T09:25:00.000-0600","3.0955","3.3219","3.3420","3.1","8.9",1764105300,"3.3","3.3",slow
"/getagreementsbyssn","2025-11-18T10:30:00.000-0600","5.615","5.7986","5.8149","5.6","8.9",1764105300,"5.8","5.8",slow
"/getagreementsbyssn","2025-11-18T12:45:00.000-0600","3.6875","3.9228","3.9438","3.7","8.9",1764105300,"3.9","3.9",slow
"/getagreementsbyssn","2025-11-18T12:50:00.000-0600","1.8962499999999998","2.6281","2.6784","1.9","8.9",1764105300,"2.6","2.7",slow
"/getagreementsbyssn","2025-11-18T13:10:00.000-0600","5.1255","5.3806","5.4033","5.1","8.9",1764105300,"5.4","5.4",slow
"/getagreementsbyssn","2025-11-18T13:15:00.000-0600","12.177166666666665","22.3982","22.4557","12.2","8.9",1764105300,"22.4","22.5",slow
"/getagreementsbyssn","2025-11-18T14:45:00.000-0600","4.011","4.4151","4.4510","4.0","8.9",1764105300,"4.4","4.5",slow
"/getagreementsbyssn","2025-11-18T17:15:00.000-0600","6.4955","6.9072","6.9439","6.5","8.9",1764105300,"6.9","6.9",slow
"/getagreementsbyssn","2025-11-18T17:20:00.000-0600","2.753","2.9987","3.0205","2.8","8.9",1764105300,"3.0","3.0",slow
"/getagreementsbyssn","2025-11-19T09:30:00.000-0600","6.6739999999999995","6.8855","6.9043","6.7","8.9",1764105300,"6.9","6.9",slow
"/getagreementsbyssn","2025-11-19T09:35:00.000-0600","3.121","5.0658","5.4940","3.1","8.9",1764105300,"5.1","5.5",slow
"/getagreementsbyssn","2025-11-19T10:45:00.000-0600","3.136","3.9757","4.0503","3.1","8.9",1764105300,"4.0","4.1",slow
"/getagreementsbyssn","2025-11-19T10:50:00.000-0600","2.167","2.4181","2.4404","2.2","8.9",1764105300,"2.4","2.4",slow
"/getagreementsbyssn","2025-11-19T11:20:00.000-0600","20.911","25.777","26.210","20.9","8.9",1764105300,"25.8","26.2",slow
"/getagreementsbyssn","2025-11-19T11:30:00.000-0600","12.548","23.2175","24.4723","12.5","8.9",1764105300,"23.2","24.5",slow
"/getagreementsbyssn","2025-11-19T11:35:00.000-0600","6.168","6.4236","6.4463","6.2","8.9",1764105300,"6.4","6.4",slow
"/getagreementsbyssn","2025-11-19T11:45:00.000-0600","2.6275000000000004","2.8674","2.8887","2.6","8.9",1764105300,"2.9","2.9",slow
"/getagreementsbyssn","2025-11-19T11:50:00.000-0600","1.560375","2.41810","2.54522","1.6","8.9",1764105300,"2.4","2.5",slow
"/getagreementsbyssn","2025-11-19T12:10:00.000-0600","2.8970000000000002","4.1755","4.2423","2.9","8.9",1764105300,"4.2","4.2",slow
"/getagreementsbyssn","2025-11-19T12:15:00.000-0600","2.2845","2.8070","2.8534","2.3","8.9",1764105300,"2.8","2.9",slow
"/getagreementsbyssn","2025-11-19T12:20:00.000-0600","3.067","3.2974","3.3179","3.1","8.9",1764105300,"3.3","3.3",slow
"/getagreementsbyssn","2025-11-19T12:35:00.000-0600","5.977","6.1948","6.2142","6.0","8.9",1764105300,"6.2","6.2",slow
"/getagreementsbyssn","2025-11-19T12:40:00.000-0600","4.63275","7.1747","7.2733","4.6","8.9",1764105300,"7.2","7.3",slow
"/getagreementsbyssn","2025-11-19T12:45:00.000-0600","1.3085","1.81315","1.88903","1.3","8.9",1764105300,"1.8","1.9",slow
"/getagreementsbyssn","2025-11-19T12:50:00.000-0600","1.481875","2.19950","2.35910","1.5","8.9",1764105300,"2.2","2.4",slow
"/getagreementsbyssn","2025-11-19T13:00:00.000-0600","5.6425","5.8904","5.9125","5.6","8.9",1764105300,"5.9","5.9",slow
"/getagreementsbyssn","2025-11-19T13:05:00.000-0600","2.2688333333333333","2.8598","2.9872","2.3","8.9",1764105300,"2.9","3.0",slow
"/getagreementsbyssn","2025-11-19T13:10:00.000-0600","2.1685","2.4029","2.4238","2.2","8.9",1764105300,"2.4","2.4",slow
"/getagreementsbyssn","2025-11-19T13:30:00.000-0600","3.19275","3.5783","3.6237","3.2","8.9",1764105300,"3.6","3.6",slow
"/getagreementsbyssn","2025-11-19T14:30:00.000-0600","5.1395","5.3614","5.3811","5.1","8.9",1764105300,"5.4","5.4",slow
"/getagreementsbyssn","2025-11-19T15:05:00.000-0600","2.4851666666666667","4.4550","4.6254","2.5","8.9",1764105300,"4.5","4.6",slow
"/getagreementsbyssn","2025-11-19T15:10:00.000-0600","1.3221666666666667","1.83250","1.85530","1.3","8.9",1764105300,"1.8","1.9",slow
"/getagreementsbyssn","2025-11-19T15:15:00.000-0600","2.09375","2.9210","2.9770","2.1","8.9",1764105300,"2.9","3.0",slow
"/getagreementsbyssn","2025-11-19T15:25:00.000-0600","3.10625","3.6507","3.7061","3.1","8.9",1764105300,"3.7","3.7",slow
"/getagreementsbyssn","2025-11-19T15:55:00.000-0600","3.38125","4.3495","4.4011","3.4","8.9",1764105300,"4.3","4.4",slow
"/getagreementsbyssn","2025-11-19T16:50:00.000-0600","5.525","5.7248","5.7426","5.5","8.9",1764105300,"5.7","5.7",slow
"/getagreementsbyssn","2025-11-19T17:00:00.000-0600","6.609","7.1814","7.2323","6.6","8.9",1764105300,"7.2","7.2",slow
"/getagreementsbyssn","2025-11-20T09:00:00.000-0600","6.093","6.3351","6.3566","6.1","8.9",1764105300,"6.3","6.4",slow
"/getagreementsbyssn","2025-11-20T10:15:00.000-0600","6.998","7.5515","7.6007","7.0","8.9",1764105300,"7.6","7.6",slow
"/getagreementsbyssn","2025-11-20T10:20:00.000-0600","4.548","4.7595","4.7783","4.5","8.9",1764105300,"4.8","4.8",slow
"/getagreementsbyssn","2025-11-20T10:30:00.000-0600","4.8305","5.0280","5.0456","4.8","8.9",1764105300,"5.0","5.0",slow
"/getagreementsbyssn","2025-11-20T10:35:00.000-0600","2.94725","4.1795","4.2735","2.9","8.9",1764105300,"4.2","4.3",slow
"/getagreementsbyssn","2025-11-20T10:50:00.000-0600","3.33","3.5658","3.5868","3.3","8.9",1764105300,"3.6","3.6",slow
"/getagreementsbyssn","2025-11-20T11:10:00.000-0600","3.154","3.3259","3.3412","3.2","8.9",1764105300,"3.3","3.3",slow
"/getagreementsbyssn","2025-11-20T11:15:00.000-0600","3.1195","3.7274","3.7959","3.1","8.9",1764105300,"3.7","3.8",slow
"/getagreementsbyssn","2025-11-20T11:20:00.000-0600","2.06175","2.8488","2.9274","2.1","8.9",1764105300,"2.8","2.9",slow
"/getagreementsbyssn","2025-11-20T13:05:00.000-0600","5.1305","5.3668","5.3878","5.1","8.9",1764105300,"5.4","5.4",slow
"/getagreementsbyssn","2025-11-20T16:05:00.000-0600","4.396750000000001","6.3607","6.4113","4.4","8.9",1764105300,"6.4","6.4",slow
"/getagreementsbyssn","2025-11-20T16:10:00.000-0600","3.0589","6.0501","6.5084","3.1","8.9",1764105300,"6.1","6.5",slow
"/getagreementsbyssn","2025-11-20T16:15:00.000-0600","1.56075","2.26325","2.31425","1.6","8.9",1764105300,"2.3","2.3",slow
"/getagreementsbyssn","2025-11-20T16:25:00.000-0600","6.4945","7.0683","7.1193","6.5","8.9",1764105300,"7.1","7.1",slow
"/getagreementsbyssn","2025-11-21T09:05:00.000-0600","5.467","5.7064","5.7277","5.5","8.9",1764105300,"5.7","5.7",slow
"/getagreementsbyssn","2025-11-21T09:40:00.000-0600","3.7175000000000002","4.2985","4.3501","3.7","8.9",1764105300,"4.3","4.4",slow
"/getagreementsbyssn","2025-11-21T11:25:00.000-0600","4.2235","4.4571","4.4778","4.2","8.9",1764105300,"4.5","4.5",slow
"/getagreementsbyssn","2025-11-21T11:40:00.000-0600","2.2005","2.4215","2.4411","2.2","8.9",1764105300,"2.4","2.4",slow
"/getagreementsbyssn","2025-11-21T12:25:00.000-0600","6.617","7.0904","7.1325","6.6","8.9",1764105300,"7.1","7.1",slow
"/getagreementsbyssn","2025-11-21T13:05:00.000-0600","5.1335","5.3464","5.3653","5.1","8.9",1764105300,"5.3","5.4",slow
"/getagreementsbyssn","2025-11-21T13:10:00.000-0600","4.0545","4.2791","4.2990","4.1","8.9",1764105300,"4.3","4.3",slow
"/getagreementsbyssn","2025-11-21T13:15:00.000-0600","2.4234999999999998","2.6346","2.6533","2.4","8.9",1764105300,"2.6","2.7",slow
"/getagreementsbyssn","2025-11-21T13:20:00.000-0600","5.2245","5.4482","5.4680","5.2","8.9",1764105300,"5.4","5.5",slow
"/getagreementsbyssn","2025-11-21T13:25:00.000-0600","5.2010000000000005","5.4170","5.4362","5.2","8.9",1764105300,"5.4","5.4",slow
"/getagreementsbyssn","2025-11-21T14:20:00.000-0600","4.4215","5.8548","5.9198","4.4","8.9",1764105300,"5.9","5.9",slow
"/getagreementsbyssn","2025-11-21T14:25:00.000-0600","2.87525","3.6163","3.6809","2.9","8.9",1764105300,"3.6","3.7",slow
"/getagreementsbyssn","2025-11-21T14:35:00.000-0600","5.854","6.0745","6.0941","5.9","8.9",1764105300,"6.1","6.1",slow
"/getagreementsbyssn","2025-11-21T14:40:00.000-0600","3.8475","4.8399","4.9048","3.8","8.9",1764105300,"4.8","4.9",slow
"/getagreementsbyssn","2025-11-23T10:20:00.000-0600","6.822","7.7139","7.7932","6.8","8.9",1764105300,"7.7","7.8",slow
"/getagreementsbyssn","2025-11-23T10:30:00.000-0600","2.7265","3.0222","3.0484","2.7","8.9",1764105300,"3.0","3.0",slow
"/getagreementsbyssn","2025-11-24T12:35:00.000-0600","3.8789999999999996","4.5540","4.6140","3.9","8.9",1764105300,"4.6","4.6",slow
"/getagreementsbyssn","2025-11-24T13:10:00.000-0600","5.1795","6.5755","6.7111","5.2","8.9",1764105300,"6.6","6.7",slow
"/getagreementsbyssn","2025-11-25T08:20:00.000-0600","5.227","5.3782","5.3916","5.2","8.9",1764105300,"5.4","5.4",slow
"/getagreementsbyssn","2025-11-25T08:25:00.000-0600","3.015","3.1959","3.2120","3.0","8.9",1764105300,"3.2","3.2",slow
"/getagreementsbyssn","2025-11-25T12:20:00.000-0600","3.01625","4.1763","4.2681","3.0","8.9",1764105300,"4.2","4.3",slow
"/getagreementsbyssn","2025-11-25T15:15:00.000-0600","7.608499999999999","8.8617","8.9732","7.6","8.9",1764105300,"8.9","9.0",slow
"/sendEmailUpdateEmail","2025-11-17T08:00:00.000-0600","2.921","2.9210","2.9210","2.9","6.6",1764105300,"2.9","2.9",slow
"/sendEmailUpdateEmail","2025-11-17T11:10:00.000-0600","2.97","2.9700","2.9700","3.0","6.6",1764105300,"3.0","3.0",slow
"/sendEmailUpdateEmail","2025-11-17T14:05:00.000-0600","4.372","4.3720","4.3720","4.4","6.6",1764105300,"4.4","4.4",slow
"/sendEmailUpdateEmail","2025-11-17T14:50:00.000-0600","2.053","2.0530","2.0530","2.1","6.6",1764105300,"2.1","2.1",slow
"/sendEmailUpdateEmail","2025-11-18T08:25:00.000-0600","3.051","3.0510","3.0510","3.1","6.6",1764105300,"3.1","3.1",slow
"/sendEmailUpdateEmail","2025-11-18T08:30:00.000-0600","2.8040000000000003","3.2999","3.3664","2.8","6.6",1764105300,"3.3","3.4",slow
"/sendEmailUpdateEmail","2025-11-18T09:25:00.000-0600","3.587","3.5870","3.5870","3.6","6.6",1764105300,"3.6","3.6",slow
"/sendEmailUpdateEmail","2025-11-18T12:45:00.000-0600","6.675","6.6750","6.6750","6.7","6.6",1764105300,"6.7","6.7",slow
"/sendEmailUpdateEmail","2025-11-18T12:50:00.000-0600","2.842","3.0859","3.1076","2.8","6.6",1764105300,"3.1","3.1",slow
"/sendEmailUpdateEmail","2025-11-18T13:15:00.000-0600","5.925","5.9250","5.9250","5.9","6.6",1764105300,"5.9","5.9",slow
"/sendEmailUpdateEmail","2025-11-18T14:45:00.000-0600","6.223","6.2230","6.2230","6.2","6.6",1764105300,"6.2","6.2",slow
"/sendEmailUpdateEmail","2025-11-18T17:15:00.000-0600","6.839","6.8390","6.8390","6.8","6.6",1764105300,"6.8","6.8",slow
"/sendEmailUpdateEmail","2025-11-18T17:20:00.000-0600","3.292","3.2920","3.2920","3.3","6.6",1764105300,"3.3","3.3",slow
"/sendEmailUpdateEmail","2025-11-19T09:30:00.000-0600","6.315","6.3150","6.3150","6.3","6.6",1764105300,"6.3","6.3",slow
"/sendEmailUpdateEmail","2025-11-19T10:45:00.000-0600","2.148","2.1480","2.1480","2.1","6.6",1764105300,"2.1","2.1",slow
"/sendEmailUpdateEmail","2025-11-19T10:50:00.000-0600","1.621","1.6210","1.6210","1.6","6.6",1764105300,"1.6","1.6",slow
"/sendEmailUpdateEmail","2025-11-19T11:30:00.000-0600","5.932","5.9320","5.9320","5.9","6.6",1764105300,"5.9","5.9",slow
"/sendEmailUpdateEmail","2025-11-19T11:45:00.000-0600","4.949","4.9490","4.9490","4.9","6.6",1764105300,"4.9","4.9",slow
"/sendEmailUpdateEmail","2025-11-19T12:10:00.000-0600","3.978","5.9040","6.0752","4.0","6.6",1764105300,"5.9","6.1",slow
"/sendEmailUpdateEmail","2025-11-19T12:15:00.000-0600","2.641","2.6410","2.6410","2.6","6.6",1764105300,"2.6","2.6",slow
"/sendEmailUpdateEmail","2025-11-19T12:45:00.000-0600","6.654","6.6540","6.6540","6.7","6.6",1764105300,"6.7","6.7",slow
"/sendEmailUpdateEmail","2025-11-19T12:50:00.000-0600","4.872","4.8720","4.8720","4.9","6.6",1764105300,"4.9","4.9",slow
"/sendEmailUpdateEmail","2025-11-19T13:30:00.000-0600","6.334","6.3340","6.3340","6.3","6.6",1764105300,"6.3","6.3",slow
"/sendEmailUpdateEmail","2025-11-19T14:30:00.000-0600","6.083","6.0830","6.0830","6.1","6.6",1764105300,"6.1","6.1",slow
"/sendEmailUpdateEmail","2025-11-19T15:10:00.000-0600","3.452","3.4520","3.4520","3.5","6.6",1764105300,"3.5","3.5",slow
"/sendEmailUpdateEmail","2025-11-19T15:25:00.000-0600","5.862","5.8620","5.8620","5.9","6.6",1764105300,"5.9","5.9",slow
"/sendEmailUpdateEmail","2025-11-19T15:55:00.000-0600","5.924","5.9240","5.9240","5.9","6.6",1764105300,"5.9","5.9",slow
"/sendEmailUpdateEmail","2025-11-19T17:00:00.000-0600","6.843","6.8430","6.8430","6.8","6.6",1764105300,"6.8","6.8",slow
"/sendEmailUpdateEmail","2025-11-20T09:00:00.000-0600","6.341","6.3410","6.3410","6.3","6.6",1764105300,"6.3","6.3",slow
"/sendEmailUpdateEmail","2025-11-20T10:15:00.000-0600","4.842","4.8420","4.8420","4.8","6.6",1764105300,"4.8","4.8",slow
"/sendEmailUpdateEmail","2025-11-20T10:20:00.000-0600","2.291","2.2910","2.2910","2.3","6.6",1764105300,"2.3","2.3",slow
"/sendEmailUpdateEmail","2025-11-20T10:50:00.000-0600","3.357","3.3570","3.3570","3.4","6.6",1764105300,"3.4","3.4",slow
"/sendEmailUpdateEmail","2025-11-20T11:15:00.000-0600","4.452","5.3605","5.4329","4.5","6.6",1764105300,"5.4","5.4",slow
"/sendEmailUpdateEmail","2025-11-20T11:20:00.000-0600","2.3625","3.1856","3.2587","2.4","6.6",1764105300,"3.2","3.3",slow
"/sendEmailUpdateEmail","2025-11-20T13:05:00.000-0600","6.348","6.3480","6.3480","6.3","6.6",1764105300,"6.3","6.3",slow
"/sendEmailUpdateEmail","2025-11-21T09:10:00.000-0600","6.639","6.6390","6.6390","6.6","6.6",1764105300,"6.6","6.6",slow
"/sendEmailUpdateEmail","2025-11-21T11:25:00.000-0600","6.316","6.3160","6.3160","6.3","6.6",1764105300,"6.3","6.3",slow
"/sendEmailUpdateEmail","2025-11-21T12:25:00.000-0600","6.098","6.0980","6.0980","6.1","6.6",1764105300,"6.1","6.1",slow
"/sendEmailUpdateEmail","2025-11-21T13:05:00.000-0600","6.132","6.1320","6.1320","6.1","6.6",1764105300,"6.1","6.1",slow
"/sendEmailUpdateEmail","2025-11-21T13:10:00.000-0600","5.559","5.5590","5.5590","5.6","6.6",1764105300,"5.6","5.6",slow
"/sendEmailUpdateEmail","2025-11-21T13:15:00.000-0600","3.895","3.8950","3.8950","3.9","6.6",1764105300,"3.9","3.9",slow
"/sendEmailUpdateEmail","2025-11-21T13:20:00.000-0600","3.165","3.1650","3.1650","3.2","6.6",1764105300,"3.2","3.2",slow
"/sendEmailUpdateEmail","2025-11-21T13:30:00.000-0600","6.276","6.2760","6.2760","6.3","6.6",1764105300,"6.3","6.3",slow
"/sendEmailUpdateEmail","2025-11-21T14:20:00.000-0600","5.782","6.5821","6.6532","5.8","6.6",1764105300,"6.6","6.7",slow
"/sendEmailUpdateEmail","2025-11-21T14:25:00.000-0600","3.0845000000000002","3.7582","3.8180","3.1","6.6",1764105300,"3.8","3.8",slow
"/sendEmailUpdateEmail","2025-11-21T14:35:00.000-0600","3.63","3.6300","3.6300","3.6","6.6",1764105300,"3.6","3.6",slow
"/sendEmailUpdateEmail","2025-11-21T14:40:00.000-0600","2.3754999999999997","2.5757","2.5935","2.4","6.6",1764105300,"2.6","2.6",slow
"/sendEmailUpdateEmail","2025-11-23T10:30:00.000-0600","6.595","6.6265","6.6293","6.6","6.6",1764105300,"6.6","6.6",slow
"/sendEmailUpdateEmail","2025-11-25T15:15:00.000-0600","6.615","6.6150","6.6150","6.6","6.6",1764105300,"6.6","6.6",slow
"/getagreements","2025-11-17T07:40:00.000-0600","5.85","5.8500","5.8500","5.9","6.0",1764106800,"5.9","5.9",slow
"/getagreements","2025-11-17T07:50:00.000-0600","3.6929999999999996","5.2158","5.3512","3.7","6.0",1764106800,"5.2","5.4",slow
"/getagreements","2025-11-17T08:00:00.000-0600","2.8556666666666666","5.1286","5.4017","2.9","6.0",1764106800,"5.1","5.4",slow
"/getagreements","2025-11-17T09:45:00.000-0600","3.267","3.2670","3.2670","3.3","6.0",1764106800,"3.3","3.3",slow
"/getagreements","2025-11-17T10:15:00.000-0600","5.286","5.2860","5.2860","5.3","6.0",1764106800,"5.3","5.3",slow
"/getagreements","2025-11-17T10:40:00.000-0600","4.7305","5.5806","5.6561","4.7","6.0",1764106800,"5.6","5.7",slow
"/getagreements","2025-11-17T10:50:00.000-0600","5.7","5.7000","5.7000","5.7","6.0",1764106800,"5.7","5.7",slow
"/getagreements","2025-11-17T11:00:00.000-0600","0.9953333333333333","2.88675","3.43095","1.0","6.0",1764106800,"2.9","3.4",slow
"/getagreements","2025-11-17T11:10:00.000-0600","2.613","2.6130","2.6130","2.6","6.0",1764106800,"2.6","2.6",slow
"/getagreements","2025-11-17T11:30:00.000-0600","7.647","7.6470","7.6470","7.6","6.0",1764106800,"7.6","7.6",slow
"/getagreements","2025-11-17T11:40:00.000-0600","3.634","3.6340","3.6340","3.6","6.0",1764106800,"3.6","3.6",slow
"/getagreements","2025-11-17T13:25:00.000-0600","5.017","6.2059","6.3116","5.0","6.0",1764106800,"6.2","6.3",slow
"/getagreements","2025-11-17T14:05:00.000-0600","1.738","1.7380","1.7380","1.7","6.0",1764106800,"1.7","1.7",slow
"/getagreements","2025-11-17T14:55:00.000-0600","1.986","1.9860","1.9860","2.0","6.0",1764106800,"2.0","2.0",slow
"/getagreements","2025-11-17T15:25:00.000-0600","5.941","5.9410","5.9410","5.9","6.0",1764106800,"5.9","5.9",slow
"/getagreements","2025-11-18T08:10:00.000-0600","4.9239999999999995","7.0552","7.2446","4.9","6.0",1764106800,"7.1","7.2",slow
"/getagreements","2025-11-18T08:25:00.000-0600","4.739","4.7390","4.7390","4.7","6.0",1764106800,"4.7","4.7",slow
